,age,mar
0,0.0,37.99884328774689
1,0.1,37.99884328774689
2,0.2,37.99884328774689
3,0.30000000000000004,37.99884328774689
4,0.4,37.99884328774689
5,0.5,37.99884328774689
6,0.6000000000000001,37.99884328774689
7,0.7000000000000001,37.99884328774689
8,0.8,37.99884328774689
9,0.9,37.99884328774689
10,1.0,37.99884328774689
11,1.1,37.99884328774689
12,1.2000000000000002,37.99884328774689
13,1.3,37.99884328774689
14,1.4000000000000001,37.99884328774689
15,1.5,37.99884328774689
16,1.6,37.99884328774689
17,1.7000000000000002,32.58406273645509
18,1.8,32.58406273645509
19,1.9000000000000001,32.58406273645509
20,2.0,32.58406273645509
21,2.1,32.58406273645509
22,2.2,32.58406273645509
23,2.3000000000000003,32.58406273645509
24,2.4000000000000004,32.58406273645509
25,2.5,32.58406273645509
26,2.6,32.58406273645509
27,2.7,32.58406273645509
28,2.8000000000000003,38.71195146486458
29,2.9000000000000004,38.71195146486458
30,3.0,38.71195146486458
31,3.1,38.71195146486458
32,3.2,38.71195146486458
33,3.3000000000000003,38.71195146486458
34,3.4000000000000004,38.71195146486458
35,3.5,38.71195146486458
36,3.6,38.71195146486458
37,3.7,38.71195146486458
38,3.8000000000000003,38.71195146486458
39,3.9000000000000004,42.85424498702508
40,4.0,42.85424498702508
41,4.1000000000000005,42.85424498702508
42,4.2,42.85424498702508
43,4.3,42.85424498702508
44,4.4,42.85424498702508
45,4.5,42.85424498702508
46,4.6000000000000005,42.85424498702508
47,4.7,42.85424498702508
48,4.800000000000001,42.85424498702508
49,4.9,42.85424498702508
50,5.0,42.85424498702508
51,5.1000000000000005,42.85424498702508
52,5.2,49.35461506636565
53,5.300000000000001,49.35461506636565
54,5.4,49.35461506636565
55,5.5,49.35461506636565
56,5.6000000000000005,50.86031997135516
57,5.7,50.86031997135516
58,5.800000000000001,50.86031997135516
59,5.9,50.86031997135516
60,6.0,50.86031997135516
61,6.1000000000000005,50.86031997135516
62,6.2,50.86031997135516
63,6.300000000000001,50.86031997135516
64,6.4,50.86031997135516
65,6.5,50.86031997135516
66,6.6000000000000005,50.86031997135516
67,6.7,50.86031997135516
68,6.800000000000001,50.86031997135516
69,6.9,50.86031997135516
70,7.0,50.86031997135516
71,7.1000000000000005,50.86031997135516
72,7.2,50.86031997135516
73,7.300000000000001,50.86031997135516
74,7.4,50.86031997135516
75,7.5,41.034439708253565
76,7.6000000000000005,41.034439708253565
77,7.7,31.928098522461433
78,7.800000000000001,31.928098522461433
79,7.9,31.928098522461433
80,8.0,31.928098522461433
81,8.1,31.928098522461433
82,8.200000000000001,31.928098522461433
83,8.3,29.222086703954616
84,8.4,29.222086703954616
85,8.5,29.222086703954616
86,8.6,29.222086703954616
87,8.700000000000001,29.222086703954616
88,8.8,29.222086703954616
89,8.9,29.222086703954616
90,9.0,29.222086703954616
91,9.1,29.222086703954616
92,9.200000000000001,29.222086703954616
93,9.3,29.222086703954616
94,9.4,29.222086703954616
95,9.5,29.222086703954616
96,9.600000000000001,25.709600205547638
97,9.700000000000001,25.709600205547638
98,9.8,25.709600205547638
99,9.9,25.709600205547638
100,10.0,25.709600205547638
101,10.100000000000001,25.709600205547638
102,10.200000000000001,25.709600205547638
103,10.3,25.709600205547638
104,10.4,25.709600205547638
105,10.5,14.911780106019625
106,10.600000000000001,8.814700300188388
107,10.700000000000001,8.814700300188388
108,10.8,8.814700300188388
109,10.9,7.3762093208369475
110,11.0,7.3762093208369475
111,11.100000000000001,7.3762093208369475
112,11.200000000000001,7.3762093208369475
113,11.3,7.3762093208369475
114,11.4,7.3762093208369475
115,11.5,7.3762093208369475
116,11.600000000000001,7.3762093208369475
117,11.700000000000001,7.3762093208369475
118,11.8,7.3762093208369475
119,11.9,7.3762093208369475
120,12.0,7.3762093208369475
121,12.100000000000001,7.3762093208369475
122,12.200000000000001,7.3762093208369475
123,12.3,7.3762093208369475
124,12.4,8.255505706322735
125,12.5,8.255505706322735
126,12.600000000000001,8.255505706322735
127,12.700000000000001,8.255505706322735
128,12.8,8.255505706322735
129,12.9,8.255505706322735
130,13.0,8.255505706322735
131,13.100000000000001,8.255505706322735
132,13.200000000000001,8.255505706322735
133,13.3,8.255505706322735
134,13.4,8.255505706322735
135,13.5,8.255505706322735
136,13.600000000000001,14.552698783135236
137,13.700000000000001,14.552698783135236
138,13.8,14.552698783135236
139,13.9,14.552698783135236
140,14.0,15.893071550605175
141,14.100000000000001,15.893071550605175
142,14.200000000000001,15.893071550605175
143,14.3,15.893071550605175
144,14.4,15.893071550605175
145,14.5,15.893071550605175
146,14.600000000000001,15.893071550605175
147,14.700000000000001,15.893071550605175
148,14.8,15.893071550605175
149,14.9,15.893071550605175
150,15.0,15.893071550605175
151,15.100000000000001,15.893071550605175
152,15.200000000000001,15.893071550605175
153,15.3,15.893071550605175
154,15.4,15.893071550605175
155,15.5,15.893071550605175
156,15.600000000000001,15.893071550605175
157,15.700000000000001,15.893071550605175
158,15.8,15.893071550605175
159,15.9,14.34839064350769
160,16.0,14.34839064350769
161,16.1,14.34839064350769
162,16.2,14.34839064350769
163,16.3,14.34839064350769
164,16.400000000000002,14.34839064350769
165,16.5,14.34839064350769
166,16.6,14.34839064350769
167,16.7,14.34839064350769
168,16.8,14.34839064350769
169,16.900000000000002,14.34839064350769
170,17.0,14.34839064350769
171,17.1,14.34839064350769
172,17.2,14.34839064350769
173,17.3,14.34839064350769
174,17.400000000000002,14.34839064350769
175,17.5,14.34839064350769
176,17.6,14.34839064350769
177,17.7,14.34839064350769
178,17.8,14.34839064350769
179,17.900000000000002,14.34839064350769
180,18.0,15.878035089591368
181,18.1,15.878035089591368
182,18.2,15.878035089591368
183,18.3,15.878035089591368
184,18.400000000000002,15.878035089591368
185,18.5,15.878035089591368
186,18.6,15.878035089591368
187,18.7,15.878035089591368
188,18.8,15.878035089591368
189,18.900000000000002,15.878035089591368
190,19.0,20.074529260950484
191,19.1,20.074529260950484
192,19.200000000000003,20.074529260950484
193,19.3,20.074529260950484
194,19.400000000000002,20.074529260950484
195,19.5,20.074529260950484
196,19.6,20.074529260950484
197,19.700000000000003,20.074529260950484
198,19.8,20.074529260950484
199,19.900000000000002,20.074529260950484
200,20.0,20.074529260950484
201,20.1,20.074529260950484
202,20.200000000000003,20.074529260950484
203,20.3,20.074529260950484
204,20.400000000000002,20.074529260950484
205,20.5,20.074529260950484
206,20.6,20.074529260950484
207,20.700000000000003,20.074529260950484
208,20.8,20.074529260950484
209,20.900000000000002,20.074529260950484
210,21.0,20.074529260950484
211,21.1,20.074529260950484
212,21.200000000000003,20.074529260950484
213,21.3,20.074529260950484
214,21.400000000000002,20.074529260950484
215,21.5,20.074529260950484
216,21.6,20.074529260950484
217,21.700000000000003,20.074529260950484
218,21.8,20.074529260950484
219,21.900000000000002,20.074529260950484
